qid,question,ground_truth,topic
superglue_411,Sample reasoning question 411,Sample reasoning answer 411,reasoning
superglue_412,Sample reasoning question 412,Sample reasoning answer 412,reasoning
superglue_413,Sample reasoning question 413,Sample reasoning answer 413,reasoning
superglue_414,Sample reasoning question 414,Sample reasoning answer 414,reasoning
superglue_415,Sample reasoning question 415,Sample reasoning answer 415,reasoning
superglue_416,Sample reasoning question 416,Sample reasoning answer 416,reasoning
superglue_417,Sample reasoning question 417,Sample reasoning answer 417,reasoning
superglue_418,Sample reasoning question 418,Sample reasoning answer 418,reasoning
superglue_419,Sample reasoning question 419,Sample reasoning answer 419,reasoning
superglue_420,Sample reasoning question 420,Sample reasoning answer 420,reasoning
superglue_421,Sample reasoning question 421,Sample reasoning answer 421,reasoning
superglue_422,Sample reasoning question 422,Sample reasoning answer 422,reasoning
superglue_423,Sample reasoning question 423,Sample reasoning answer 423,reasoning
superglue_424,Sample reasoning question 424,Sample reasoning answer 424,reasoning
superglue_425,Sample reasoning question 425,Sample reasoning answer 425,reasoning
superglue_426,Sample reasoning question 426,Sample reasoning answer 426,reasoning
superglue_427,Sample reasoning question 427,Sample reasoning answer 427,reasoning
superglue_428,Sample reasoning question 428,Sample reasoning answer 428,reasoning
superglue_429,Sample reasoning question 429,Sample reasoning answer 429,reasoning
superglue_430,Sample reasoning question 430,Sample reasoning answer 430,reasoning
superglue_431,Sample reasoning question 431,Sample reasoning answer 431,reasoning
superglue_432,Sample reasoning question 432,Sample reasoning answer 432,reasoning
superglue_433,Sample reasoning question 433,Sample reasoning answer 433,reasoning
superglue_434,Sample reasoning question 434,Sample reasoning answer 434,reasoning
superglue_435,Sample reasoning question 435,Sample reasoning answer 435,reasoning
superglue_436,Sample reasoning question 436,Sample reasoning answer 436,reasoning
superglue_437,Sample reasoning question 437,Sample reasoning answer 437,reasoning
superglue_438,Sample reasoning question 438,Sample reasoning answer 438,reasoning
superglue_439,Sample reasoning question 439,Sample reasoning answer 439,reasoning
superglue_440,Sample reasoning question 440,Sample reasoning answer 440,reasoning
superglue_441,Sample reasoning question 441,Sample reasoning answer 441,reasoning
superglue_442,Sample reasoning question 442,Sample reasoning answer 442,reasoning
superglue_443,Sample reasoning question 443,Sample reasoning answer 443,reasoning
superglue_444,Sample reasoning question 444,Sample reasoning answer 444,reasoning
superglue_445,Sample reasoning question 445,Sample reasoning answer 445,reasoning
superglue_446,Sample reasoning question 446,Sample reasoning answer 446,reasoning
superglue_447,Sample reasoning question 447,Sample reasoning answer 447,reasoning
superglue_448,Sample reasoning question 448,Sample reasoning answer 448,reasoning
superglue_449,Sample reasoning question 449,Sample reasoning answer 449,reasoning
superglue_450,Sample reasoning question 450,Sample reasoning answer 450,reasoning
superglue_451,Sample reasoning question 451,Sample reasoning answer 451,reasoning
superglue_452,Sample reasoning question 452,Sample reasoning answer 452,reasoning
superglue_453,Sample reasoning question 453,Sample reasoning answer 453,reasoning
superglue_454,Sample reasoning question 454,Sample reasoning answer 454,reasoning
superglue_455,Sample reasoning question 455,Sample reasoning answer 455,reasoning
superglue_456,Sample reasoning question 456,Sample reasoning answer 456,reasoning
superglue_457,Sample reasoning question 457,Sample reasoning answer 457,reasoning
superglue_458,Sample reasoning question 458,Sample reasoning answer 458,reasoning
superglue_459,Sample reasoning question 459,Sample reasoning answer 459,reasoning
superglue_460,Sample reasoning question 460,Sample reasoning answer 460,reasoning
superglue_461,Sample reasoning question 461,Sample reasoning answer 461,reasoning
superglue_462,Sample reasoning question 462,Sample reasoning answer 462,reasoning
superglue_463,Sample reasoning question 463,Sample reasoning answer 463,reasoning
superglue_464,Sample reasoning question 464,Sample reasoning answer 464,reasoning
superglue_465,Sample reasoning question 465,Sample reasoning answer 465,reasoning
superglue_466,Sample reasoning question 466,Sample reasoning answer 466,reasoning
superglue_467,Sample reasoning question 467,Sample reasoning answer 467,reasoning
superglue_468,Sample reasoning question 468,Sample reasoning answer 468,reasoning
superglue_469,Sample reasoning question 469,Sample reasoning answer 469,reasoning
superglue_470,Sample reasoning question 470,Sample reasoning answer 470,reasoning
superglue_471,Sample reasoning question 471,Sample reasoning answer 471,reasoning
superglue_472,Sample reasoning question 472,Sample reasoning answer 472,reasoning
superglue_473,Sample reasoning question 473,Sample reasoning answer 473,reasoning
superglue_474,Sample reasoning question 474,Sample reasoning answer 474,reasoning
superglue_475,Sample reasoning question 475,Sample reasoning answer 475,reasoning
superglue_476,Sample reasoning question 476,Sample reasoning answer 476,reasoning
superglue_477,Sample reasoning question 477,Sample reasoning answer 477,reasoning
superglue_478,Sample reasoning question 478,Sample reasoning answer 478,reasoning
superglue_479,Sample reasoning question 479,Sample reasoning answer 479,reasoning
superglue_480,Sample reasoning question 480,Sample reasoning answer 480,reasoning
superglue_481,Sample reasoning question 481,Sample reasoning answer 481,reasoning
superglue_482,Sample reasoning question 482,Sample reasoning answer 482,reasoning
superglue_483,Sample reasoning question 483,Sample reasoning answer 483,reasoning
superglue_484,Sample reasoning question 484,Sample reasoning answer 484,reasoning
superglue_485,Sample reasoning question 485,Sample reasoning answer 485,reasoning
superglue_486,Sample reasoning question 486,Sample reasoning answer 486,reasoning
superglue_487,Sample reasoning question 487,Sample reasoning answer 487,reasoning
superglue_488,Sample reasoning question 488,Sample reasoning answer 488,reasoning
superglue_489,Sample reasoning question 489,Sample reasoning answer 489,reasoning
superglue_490,Sample reasoning question 490,Sample reasoning answer 490,reasoning
superglue_491,Sample reasoning question 491,Sample reasoning answer 491,reasoning
superglue_492,Sample reasoning question 492,Sample reasoning answer 492,reasoning
superglue_493,Sample reasoning question 493,Sample reasoning answer 493,reasoning
superglue_494,Sample reasoning question 494,Sample reasoning answer 494,reasoning
superglue_495,Sample reasoning question 495,Sample reasoning answer 495,reasoning
superglue_496,Sample reasoning question 496,Sample reasoning answer 496,reasoning
superglue_497,Sample reasoning question 497,Sample reasoning answer 497,reasoning
superglue_498,Sample reasoning question 498,Sample reasoning answer 498,reasoning
superglue_499,Sample reasoning question 499,Sample reasoning answer 499,reasoning
superglue_500,Sample reasoning question 500,Sample reasoning answer 500,reasoning
